289 295 138 100 100 100 138 138 187 187 187
289 43 208 306 352 352 352 352 352 352 352
285 139 139 139 139 343 343 343 343 343 343
366 219 160 160 160 160 160 160 160 160 160
285 45 47 157 157 157 157 157 157 157 157
315 315 315 315 315 342 157 342 157 157 157
271 178 273 6 273 273 273 273 273 273 273
100 100 100 100 100 100 100 100 100 100 100
263 268 127 127 127 127 172 52 52 254 309
88 88 88 88 120 120 120 120 120 120 120
39 119 158 43 358 31 216 216 216 216 333
326 325 69 69 347 97 183 293 193 127 127
35 208 208 208 127 208 191 256 279 368 209
189 36 36 36 36 36 36 36 36 36 36
106 106 215 352 352 352 352 352 352 352 352
364 304 304 304 304 304 304 304 304 304 304
293 184 193 140 352 140 140 140 140 140 140
143 127 127 127 127 127 127 127 127 127 77
279 209 209 209 209 352 209 33 180 180 100
130 130 130 130 130 130 130 130 130 130 130
197 289 21 182 128 210 210 210 210 210 210
242 50 160 160 160 160 160 120 120 120 120
233 233 210 210 210 210 210 210 210 210 210
296 287 106 273 209 209 17 96 238 238 209
344 247 160 160 160 160 160 219 160 160 160
205 361 361 361 361 350 350 350 350 361 361
357 5 5 5 5 5 5 5 5 5 5
340 72 94 284 284 202 37 304 294 219 219
197 40 40 216 216 216 50 146 51 204 105
233 210 210 210 243 243 324 319 319 210 243
250 102 204 6 49 49 49 49 49 49 49
37 37 37 37 37 37 249 133 133 13 13
34 273 273 273 163 163 7 7 227 227 227
326 4 4 4 4 4 4 4 4 4 4
272 272 272 272 272 272 272 272 272 272 272
118 40 320 40 40 40 355 355 355 355 355
127 127 127 127 127 127 127 127 175 38 275
364 272 272 272 272 272 272 272 37 53 150
159 159 159 159 340 226 321 178 178 302 302
277 277 277 277 277 277 277 277 277 277 277
259 98 37 37 37 37 37 37 214 186 186
330 38 38 133 175 72 53 169 169 214 357
36 15 15 15 15 15 15 15 15 302 302
331 293 193 193 96 130 253 10 300 300 300
240 119 195 74 74 176 7 7 7 7 7
192 215 215 140 19 256 85 172 172 52 52
136 136 136 340 340 340 340 226 340 146 291
323 293 193 127 127 127 127 127 127 127 127
68 50 50 50 50 50 50 50 50 50 50
258 291 291 293 193 193 127 140 140 140 140
50 50 50 160 160 160 160 160 160 160 160
39 276 276 355 355 355 120 120 120 120 120
109 344 162 57 162 57 57 57 57 57 57
360 360 360 360 360 360 360 168 168 168 168
326 4 4 4 4 4 4 4 4 4 4
164 68 153 153 153 153 142 320 38 81 193
148 84 84 84 273 163 163 163 359 255 255
284 284 180 100 100 100 100 100 100 339 339
82 64 64 29 29 29 29 29 29 29 29
83 83 331 146 368 63 282 133 181 169 169
153 187 187 187 187 187 187 187 187 187 187
178 178 331 226 229 302 302 302 302 302 302
5 5 5 5 5 5 5 5 5 5 5
170 12 319 74 319 225 225 225 225 279 265
23 23 23 23 23 23 23 23 2 2 2
114 329 52 52 29 29 29 29 29 29 29
100 100 339 100 100 100 100 100 100 100 100
272 159 159 15 168 168 168 168 168 168 168
60 137 189 46 46 307 307 307 307 307 307
276 43 238 238 151 296 21 122 238 238 172
199 311 311 311 311 311 4 4 4 4 4
145 4 4 4 4 4 4 4 4 4 4
248 62 174 147 141 37 270 140 140 140 26
335 5 5 5 5 5 5 5 5 5 5
197 4 4 4 4 4 4 4 4 4 4
272 272 272 272 272 272 272 272 272 272 272
260 120 120 120 120 120 120 120 120 120 120
159 315 315 315 315 15 15 15 15 15 15
160 160 160 160 160 160 160 160 160 160 160
37 37 37 37 37 37 249 107 107 293 153
107 107 107 107 169 141 259 140 140 127 140
47 47 262 47 47 47 47 47 47 157 236
259 259 169 169 169 169 169 169 169 169 169
145 4 4 4 4 4 4 4 4 4 4
72 85 34 169 169 169 245 329 127 127 127
58 140 140 140 140 140 140 140 140 140 140
19 109 19 19 109 19 279 225 225 225 225
109 273 273 163 163 7 7 7 227 227 227
4 4 4 4 4 4 4 4 4 4 4
21 251 352 352 352 209 352 352 352 352 352
77 127 127 127 238 127 127 172 52 52 29
197 59 275 165 276 346 238 127 127 127 127
68 187 187 187 187 187 187 187 187 187 187
369 160 160 160 160 160 160 160 160 160 160
234 234 115 119 157 315 6 307 307 307 307
160 160 160 160 160 160 160 160 160 160 5
243 243 219 219 219 360 360 360 360 360 360
13 252 332 243 109 243 44 311 311 311 311
317 317 317 178 192 308 209 317 251 368 96
255 240 163 361 305 305 305 305 305 305 305
114 85 85 33 233 233 310 310 322 322 168
323 352 352 352 352 352 352 352 243 233 183
153 187 187 187 187 187 187 187 187 187 187
258 130 130 130 130 130 130 130 212 130 321
15 15 15 15 15 315 298 219 219 219 219
264 130 130 130 130 130 130 130 130 130 123
259 259 254 100 100 100 100 100 100 100 100
194 136 340 340 340 194 293 193 193 193 193
289 289 289 127 127 127 127 127 127 127 127
296 103 4 4 4 4 4 4 4 4 4
114 119 18 166 192 117 263 169 169 169 169
83 295 193 127 127 127 127 127 141 127 127
158 4 4 4 4 4 4 4 4 4 4
353 353 353 353 353 353 353 353 353 353 353
43 213 213 238 238 286 170 224 198 4 4
19 94 85 337 323 21 294 316 144 258 321
178 72 178 75 75 256 224 305 305 305 305
320 20 31 216 216 216 216 333 333 333 147
348 348 315 315 315 315 315 315 315 315 315
146 234 96 224 29 29 29 29 29 29 29
358 119 366 180 180 180 180 180 180 180 180
332 65 57 143 154 337 310 191 256 194 225
184 176 176 227 227 227 227 227 227 227 227
100 100 100 100 100 100 100 100 100 100 100
232 139 139 139 139 139 139 155 155 155 343
138 138 138 187 116 187 187 187 298 298 298
123 229 229 229 229 229 136 20 20 20 20
297 297 297 297 297 297 297 297 297 297 297
104 121 273 84 84 84 238 191 328 328 66
364 272 345 255 5 5 5 5 5 5 5
121 97 142 259 308 228 97 80 146 237 263
76 195 258 258 258 258 258 258 130 130 130
236 231 231 231 231 231 231 231 231 231 231
256 96 296 285 285 49 49 307 307 307 307
120 120 120 120 120 120 120 120 120 120 120
32 342 299 299 299 299 299 299 299 299 299
2 2 2 2 2 2 2 2 2 2 2
207 207 141 141 141 141 140 98 102 130 130
33 273 273 273 273 163 163 163 361 361 361
300 300 300 300 300 300 300 300 300 300 300
366 354 354 354 354 354 354 354 354 354 354
3 334 334 334 334 334 334 334 334 334 334
